Time,UK PV 10:00 DAH Forecast(MW),UK Wind 10:00 DAH Forecast(MW),UK Demand 10:00 DAH Forecast(MW),UK - PowerDemand - Observation - Total - Hourly - MW - RealData (MW),UK Wind 15:00 DAH Forecast(MW),UK PV 15:00 DAH Forecast(MW),UK Demand 15:00 DAH Forecast(MW),UK - PowerDemand - Normal - Total - Hourly - MW - Normal (MW),Elexon Estimated Imbalance Price  (3) (£/MWh),EPEX UK DayAhead Hourly Price (1) (£/MWh)
2/3/2020 5:00,0,12355,20931,,12142,0,20930,24236,-11,5.5
2/3/2020 5:30,0,,,,,0,,,-6.7,
2/3/2020 6:00,0,12422,22742,,12221,0,22747,25436,9.47,20
2/3/2020 6:30,0,,,,,0,,,16.6,
2/3/2020 7:00,0,12408,28210,,12214,0,28214,30874,35,30
2/3/2020 7:30,0,,,,,0,,,48,
2/3/2020 8:00,0,12422,33949,,12225,0,33935,37060,38.1,34.4
2/3/2020 8:30,6,,,,,6,,,39.9,
2/3/2020 9:00,226,12433,36290,,12235,241,36213,38874,2.5,34.1
2/3/2020 9:30,656,,,,,696,,,2.35,
2/3/2020 10:00,1126,12397,36201,,12206,1156,36207,39271,13.1,33.7
2/3/2020 10:30,1619,,,,,1602,,,26.4,
2/3/2020 11:00,2085,12388,35677,,12106,2046,35738,38916,13.1,28.6
2/3/2020 11:30,2511,,,,,2474,,,13.1,
2/3/2020 12:00,2809,12321,35185,,11958,2760,35297,38722,10.1,30
2/3/2020 12:30,2971,,,,,2896,,,10.1,
2/3/2020 13:00,3010,12191,35085,,11797,2928,35331,38688,47.8,31.5
2/3/2020 13:30,2926,,,,,2868,,,47.8,
2/3/2020 14:00,2739,12092,35003,,11667,2697,35162,38519,47.8,27.8
2/3/2020 14:30,2453,,,,,2419,,,47.8,
2/3/2020 15:00,2080,12027,35180,,11572,2057,35247,38621,47.8,28
2/3/2020 15:30,1628,,,,,1618,,,47.8,
2/3/2020 16:00,1156,11971,36305,,11506,1158,36341,39372,47.8,30.6
2/3/2020 16:30,682,,,,,692,,,47.8,
2/3/2020 17:00,320,11943,38578,,11441,330,38557,41738,47.8,39.5
2/3/2020 17:30,80,,,,,83,,,49.5,
2/3/2020 18:00,0,11995,41920,,11431,0,41884,43686,50,50
2/3/2020 18:30,0,,,,,0,,,50.5,
2/3/2020 19:00,0,12179,41532,,11652,0,41498,43685,50,48
2/3/2020 19:30,0,,,,,0,,,48,
2/3/2020 20:00,0,12448,39936,,11956,0,39903,42641,48,38.3
2/3/2020 20:30,0,,,,,0,,,5,
2/3/2020 21:00,0,12618,37284,,12191,0,37267,39863,13.3,30.9
2/3/2020 21:30,0,,,,,0,,,13.3,
2/3/2020 22:00,0,12683,33756,,12351,0,33754,36086,27,28
2/3/2020 22:30,0,,,,,0,,,27,
2/3/2020 23:00,0,12679,29635,,12394,0,29634,31668,22.3,21.5
2/3/2020 23:30,0,,,,,0,,,2.5,
2/4/2020 0:00,0,12652,25947,,12352,0,25949,27646,45.5,18
2/4/2020 0:30,0,,,,,0,,,45.5,
2/4/2020 1:00,0,12373,24879,,12356,0,24859,27421,46.9,15.1
2/4/2020 1:30,0,,,,,0,,,45,
2/4/2020 2:00,0,12550,24428,,12345,0,24408,26945,15.6,14.1
2/4/2020 2:30,0,,,,,0,,,12.4,
2/4/2020 3:00,0,12707,23535,,12503,0,23514,26220,11.2,10.3
2/4/2020 3:30,0,,,,,0,,,8.91,
2/4/2020 4:00,0,12755,22903,,12636,0,22885,25686,7.13,8.48
2/4/2020 4:30,0,,,,,0,,,4.31,
2/4/2020 5:00,0,12722,22582,,12555,0,22559,25664,7.19,13.2
2/4/2020 5:30,0,,,,,0,,,8.38,
2/4/2020 6:00,0,12693,24007,,12453,0,23993,26787,2.5,20.6
2/4/2020 6:30,0,,,,,0,,,27.5,
2/4/2020 7:00,0,12757,29300,,12484,0,29296,31946,46.5,25.8
2/4/2020 7:30,0,,,,,0,,,48,
2/4/2020 8:00,0,12791,35056,,12496,0,35052,37962,46.9,30.6
2/4/2020 8:30,1,,,,,1,,,48,
2/4/2020 9:00,296,12764,37252,,12304,266,37081,39752,48,35.7
2/4/2020 9:30,876,,,,,785,,,48,
2/4/2020 10:00,1497,12728,36801,,12051,1329,36709,40088,47.9,33.8
2/4/2020 10:30,2134,,,,,1876,,,47.9,
2/4/2020 11:00,2713,12546,35976,,11692,2396,35868,39638,47,30
2/4/2020 11:30,3214,,,,,2871,,,48.5,
2/4/2020 12:00,3524,12289,35470,,11156,3050,35363,39440,49,29.3
2/4/2020 12:30,3638,,,,,3050,,,49,
2/4/2020 13:00,3639,11913,35717,,10584,3016,35654,39359,56,34
2/4/2020 13:30,3531,,,,,2914,,,56,
2/4/2020 14:00,3286,11314,35921,,9905,2761,35886,39163,56,34.6
2/4/2020 14:30,2907,,,,,2554,,,56,
2/4/2020 15:00,2456,10569,36169,,9006,2219,36126,39265,49,36.6
2/4/2020 15:30,1941,,,,,1762,,,47,
2/4/2020 16:00,1404,9748,37378,,8190,1284,37375,39980,13.4,27.5
2/4/2020 16:30,861,,,,,802,,,13.3,
2/4/2020 17:00,424,8954,39634,,7547,404,39645,42283,13.4,36
2/4/2020 17:30,108,,,,,104,,,14,
2/4/2020 18:00,0,8096,42863,,6845,0,42847,44215,47.9,45.2
2/4/2020 18:30,0,,,,,0,,,15,
2/4/2020 19:00,0,7106,42624,,6205,0,42606,44199,14,50.6
2/4/2020 19:30,0,,,,,0,,,14.1,
2/4/2020 20:00,0,6096,41314,,5562,0,41297,43157,46.5,46.5
2/4/2020 20:30,0,,,,,0,,,49,
2/4/2020 21:00,0,5144,38966,,4819,0,38946,40401,80,37.4
2/4/2020 21:30,0,,,,,0,,,46.5,
2/4/2020 22:00,0,4263,35579,,4270,0,35565,36653,46,35.8
2/4/2020 22:30,0,,,,,0,,,45.9,
2/4/2020 23:00,0,3456,31662,,3901,0,31657,32250,45,33
2/4/2020 23:30,0,,,,,0,,,44.3,
2/5/2020 0:00,0,2856,28185,,3587,0,28189,28391,10,25.1
2/5/2020 0:30,0,,,,,0,,,10,
2/5/2020 1:00,0,3551,26804,,3822,0,26767,27610,10,28
2/5/2020 1:30,0,,,,,0,,,41,
2/5/2020 2:00,0,3139,26506,,3427,0,26468,27137,18.2,29
2/5/2020 2:30,0,,,,,0,,,0,
2/5/2020 3:00,0,2800,25845,,3110,0,25802,26402,40,28.5
2/5/2020 3:30,0,,,,,0,,,40,
2/5/2020 4:00,0,2477,25354,,2728,0,25316,25861,29.1,27.1
2/5/2020 4:30,0,,,,,0,,,2.35,
2/5/2020 5:00,0,2207,25215,,2302,0,25166,25837,0,25.1
2/5/2020 5:30,0,,,,,0,,,2.1,
2/5/2020 6:00,0,2010,26675,,2077,0,26643,26962,0,32.7
2/5/2020 6:30,0,,,,,0,,,0,
2/5/2020 7:00,0,1949,31996,,2009,0,31982,32079,15.2,39.1
2/5/2020 7:30,0,,,,,0,,,15.2,
2/5/2020 8:00,0,2038,37624,,2012,0,37587,37974,15.2,42.9
2/5/2020 8:30,0,,,,,0,,,47.7,
2/5/2020 9:00,273,2226,39786,,2105,256,39639,39712,15.3,45.5
2/5/2020 9:30,811,,,,,763,,,0,
2/5/2020 10:00,1358,2421,39274,,2215,1300,39189,40049,0,41.4
2/5/2020 10:30,1893,,,,,1846,,,7.5,
2/5/2020 11:00,2416,2593,38633,,2380,2371,38487,39586,15.6,35
2/5/2020 11:30,2915,,,,,2861,,,15.6,
2/5/2020 12:00,3268,2749,37909,,2624,3226,37682,39388,2.35,32.3
2/5/2020 12:30,3468,,,,,3457,,,0,
2/5/2020 13:00,3532,2936,37551,,2898,3532,37224,39297,0,30.7
2/5/2020 13:30,3532,,,,,3532,,,2.35,
2/5/2020 14:00,3412,3180,37319,,3102,3380,37007,39089,2.35,30.7
2/5/2020 14:30,3068,,,,,3033,,,15.9,
2/5/2020 15:00,2625,3333,37435,,3141,2575,37241,39191,16,32.3
2/5/2020 15:30,2095,,,,,2018,,,16.1,
2/5/2020 16:00,1540,3310,38491,,3085,1458,38432,39896,16.1,35.1
2/5/2020 16:30,975,,,,,911,,,16.2,
2/5/2020 17:00,500,3194,40785,,3043,460,40797,42199,16.4,40
2/5/2020 17:30,129,,,,,118,,,16.4,
2/5/2020 18:00,0,3069,43885,,2938,0,43844,44129,16.5,50
2/5/2020 18:30,0,,,,,0,,,16.5,
2/5/2020 19:00,0,2939,43853,,2824,0,43809,44112,16.8,50
2/5/2020 19:30,0,,,,,0,,,16.8,
2/5/2020 20:00,0,2848,42639,,2734,0,42598,43074,17.5,50
2/5/2020 20:30,0,,,,,0,,,47,
2/5/2020 21:00,0,2785,40190,,2647,0,40138,40354,45,38.8
2/5/2020 21:30,0,,,,,0,,,17.9,
2/5/2020 22:00,0,2742,36779,,2585,0,36735,36615,44.9,34.3
2/5/2020 22:30,0,,,,,0,,,17.9,
2/5/2020 23:00,0,2700,32674,,2485,0,32647,32227,18,28.5
2/5/2020 23:30,0,,,,,0,,,17.9,
2/6/2020 0:00,0,2661,29103,,2383,0,29092,28434,42.5,29
2/6/2020 0:30,0,,,,,0,,,42,
2/6/2020 1:00,0,2251,28154,,2266,0,28168,27255,42,28
2/6/2020 1:30,0,,,,,0,,,12.1,
2/6/2020 2:00,0,2179,27753,,2260,0,27770,26783,12.1,28.8
2/6/2020 2:30,0,,,,,0,,,3,
2/6/2020 3:00,0,2092,27094,,2192,0,27109,26023,2,25.4
2/6/2020 3:30,0,,,,,0,,,2.2,
2/6/2020 4:00,0,1944,26645,,2062,0,26664,25481,7.35,22.5
2/6/2020 4:30,0,,,,,0,,,12.2,
2/6/2020 5:00,0,1746,26482,,1873,0,26499,25458,12.2,24.3
2/6/2020 5:30,0,,,,,0,,,3.5,
2/6/2020 6:00,0,1543,27831,,1674,0,27857,26504,41.5,28.6
2/6/2020 6:30,0,,,,,0,,,54.4,
2/6/2020 7:00,0,1353,33122,,1442,0,33153,31382,80,37.4
2/6/2020 7:30,0,,,,,0,,,115,
2/6/2020 8:00,0,1229,38973,,1250,0,39015,37242,80,38.9
2/6/2020 8:30,0,,,,,0,,,84.5,
2/6/2020 9:00,253,1173,41099,,1171,276,41056,38969,15.5,42
2/6/2020 9:30,757,,,,,827,,,85,
2/6/2020 10:00,1299,1112,41014,,1074,1422,41090,39301,76.9,44
2/6/2020 10:30,1859,,,,,2041,,,15.5,
2/6/2020 11:00,2407,972,40498,,923,2676,40669,38836,15.4,38
2/6/2020 11:30,2932,,,,,3310,,,15.6,
2/6/2020 12:00,3313,839,39842,,807,3771,40082,38653,50,35.3
2/6/2020 12:30,3546,,,,,4049,,,15.6,
2/6/2020 13:00,3683,784,39462,,748,4135,39656,38556,15.5,33.8
2/6/2020 13:30,3703,,,,,4135,,,16,
2/6/2020 14:00,3637,799,39068,,752,3955,39163,38347,16.2,33
2/6/2020 14:30,3413,,,,,3598,,,16.3,
2/6/2020 15:00,3016,856,39186,,826,3116,39204,38427,16.5,33.1
2/6/2020 15:30,2452,,,,,2519,,,17.1,
2/6/2020 16:00,1833,942,40141,,941,1873,40161,39147,17.3,33.9
2/6/2020 16:30,1180,,,,,1196,,,34.6,
2/6/2020 17:00,615,1112,41983,,1144,618,42024,41430,38.4,43.5
2/6/2020 17:30,159,,,,,160,,,17.5,
2/6/2020 18:00,0,1372,45024,,1474,0,45063,43318,18,55.9
2/6/2020 18:30,0,,,,,0,,,116,
2/6/2020 19:00,0,1696,44853,,1868,0,44883,43310,106,51.8
2/6/2020 19:30,0,,,,,0,,,90.7,
2/6/2020 20:00,0,2031,43488,,2250,0,43513,42273,18,42.7
2/6/2020 20:30,0,,,,,0,,,45,
2/6/2020 21:00,0,2369,41002,,2606,0,41029,39559,45,35.9
2/6/2020 21:30,0,,,,,0,,,44,
2/6/2020 22:00,0,2758,37470,,3045,0,37484,35888,44,32.8
2/6/2020 22:30,0,,,,,0,,,44,
2/6/2020 23:00,0,3135,33207,,3487,0,33216,31584,43,29.2
2/6/2020 23:30,0,,,,,0,,,43,
2/7/2020 0:00,0,3511,29504,,3834,0,29505,27872,42,30
2/7/2020 0:30,0,,,,,0,,,25.7,
2/7/2020 1:00,0,3844,28590,,4087,0,28597,27603,40,28.6
2/7/2020 1:30,0,,,,,0,,,40,
2/7/2020 2:00,0,4178,28057,,4551,0,28067,27100,39,26.9
2/7/2020 2:30,0,,,,,0,,,23.5,
2/7/2020 3:00,0,4624,27190,,4996,0,27196,26306,39,25
2/7/2020 3:30,0,,,,,0,,,38.9,
2/7/2020 4:00,0,5189,26484,,5449,0,26490,25704,38.9,23
2/7/2020 4:30,0,,,,,0,,,3,
2/7/2020 5:00,0,5878,26224,,5992,0,26228,25604,38.8,23.7
2/7/2020 5:30,0,,,,,0,,,18.5,
2/7/2020 6:00,0,6543,27428,,6513,0,27450,26675,41,30.1
2/7/2020 6:30,0,,,,,0,,,41,
2/7/2020 7:00,0,7063,32257,,7001,0,32290,31293,39.9,39
2/7/2020 7:30,0,,,,,0,,,45.5,
2/7/2020 8:00,0,7563,37830,,7555,0,37864,36787,50,47.4
2/7/2020 8:30,0,,,,,0,,,53.3,
2/7/2020 9:00,343,8051,40015,,8038,322,39928,38559,50,41.1
2/7/2020 9:30,1067,,,,,1001,,,50,
2/7/2020 10:00,1816,8357,39601,,8410,1712,39520,39169,46,36.5
2/7/2020 10:30,2557,,,,,2423,,,17.6,
2/7/2020 11:00,3231,8511,38613,,8652,3063,38417,38701,17.6,33.5
2/7/2020 11:30,3819,,,,,3612,,,17.5,
2/7/2020 12:00,4183,8652,37819,,8795,3927,37572,38485,17.5,32.6
2/7/2020 12:30,4317,,,,,4010,,,43.8,
2/7/2020 13:00,4281,8848,37444,,9067,3997,37230,38266,17.5,30.1
2/7/2020 13:30,4085,,,,,3899,,,12.5,
2/7/2020 14:00,3803,9097,37181,,9476,3690,37014,37870,17.8,28.6
2/7/2020 14:30,3440,,,,,3368,,,12.5,
2/7/2020 15:00,2959,9420,36948,,9879,2917,36830,37906,44,27.8
2/7/2020 15:30,2366,,,,,2343,,,44.8,
2/7/2020 16:00,1729,9894,37989,,10282,1710,37951,38426,44.8,30.8
2/7/2020 16:30,1069,,,,,1038,,,45,
2/7/2020 17:00,532,10404,39860,,10665,505,39866,40393,44.8,35.3
2/7/2020 17:30,136,,,,,128,,,46.5,
2/7/2020 18:00,0,10814,42653,,11009,0,42616,42184,47.5,44
2/7/2020 18:30,0,,,,,0,,,48.6,
2/7/2020 19:00,0,11112,42351,,11314,0,42322,42162,44.8,41.5
2/7/2020 19:30,0,,,,,0,,,17.8,
2/7/2020 20:00,0,11333,40676,,11543,0,40671,41185,17.8,40
2/7/2020 20:30,0,,,,,0,,,17.8,
2/7/2020 21:00,0,11562,37885,,11724,0,37902,38453,20,34.3
2/7/2020 21:30,0,,,,,0,,,44.5,
2/7/2020 22:00,0,11694,34011,,11851,0,34006,34848,12.5,32.7
2/7/2020 22:30,0,,,,,0,,,12.2,
2/7/2020 23:00,0,11727,29795,,11988,0,29792,30842,42.5,23.3
2/7/2020 23:30,0,,,,,0,,,2.5,
2/8/2020 0:00,0,11821,26090,,12118,0,26087,27537,2.5,21.9
2/8/2020 0:30,0,,,,,0,,,2.5,
2/8/2020 1:00,0,12289,24778,,12434,0,24721,26806,16.9,21.1
2/8/2020 1:30,0,,,,,0,,,2.5,
2/8/2020 2:00,0,12157,24123,,12371,0,24063,26162,2.5,20.8
2/8/2020 2:30,0,,,,,0,,,11.3,
2/8/2020 3:00,0,11933,22992,,12259,0,22928,25179,17.2,19
2/8/2020 3:30,0,,,,,0,,,13,
2/8/2020 4:00,0,11631,22293,,11938,0,22233,24328,-20,18
2/8/2020 4:30,0,,,,,0,,,-65,
2/8/2020 5:00,0,11479,22149,,11607,0,22079,24096,-11,16.7
2/8/2020 5:30,0,,,,,0,,,8.22,
2/8/2020 6:00,0,11412,22854,,11403,0,22805,24216,10.9,19.4
2/8/2020 6:30,0,,,,,0,,,12.5,
2/8/2020 7:00,0,11138,25005,,11064,0,24978,26427,2.5,22.2
2/8/2020 7:30,0,,,,,0,,,44.5,
2/8/2020 8:00,0,10862,28632,,10753,0,28575,30153,44.3,29.5
2/8/2020 8:30,16,,,,,16,,,44,
2/8/2020 9:00,318,10653,31687,,10609,319,31539,32341,44.5,38.3
2/8/2020 9:30,900,,,,,902,,,46,
2/8/2020 10:00,1537,10442,32817,,10499,1515,32710,34058,46,44.3
2/8/2020 10:30,2205,,,,,2141,,,47,
2/8/2020 11:00,2879,10363,32455,,10452,2816,32352,34173,44.5,40.4
2/8/2020 11:30,3539,,,,,3519,,,44,
2/8/2020 12:00,3998,10472,31806,,10504,3993,31720,34205,43.8,34
2/8/2020 12:30,4244,,,,,4224,,,44,
2/8/2020 13:00,4318,10624,31240,,10637,4290,31160,34107,43.8,32
2/8/2020 13:30,4318,,,,,4276,,,37.2,
2/8/2020 14:00,4118,10801,30535,,10817,4091,30456,33701,29.9,27.2
2/8/2020 14:30,3723,,,,,3761,,,12.1,
2/8/2020 15:00,3226,10914,30248,,10882,3289,30176,33799,12.1,26.1
2/8/2020 15:30,2637,,,,,2681,,,28.6,
2/8/2020 16:00,1982,10979,31255,,10914,2005,31192,34481,34.7,32.4
2/8/2020 16:30,1279,,,,,1283,,,43.8,
2/8/2020 17:00,669,11292,33393,,11238,664,33343,36794,43.8,36
2/8/2020 17:30,174,,,,,172,,,43.8,
2/8/2020 18:00,0,11708,36530,,11629,0,36460,38875,44.3,49.5
2/8/2020 18:30,0,,,,,0,,,47,
2/8/2020 19:00,0,11898,36530,,11806,0,36464,39001,47,47
2/8/2020 19:30,0,,,,,0,,,44.3,
2/8/2020 20:00,0,11866,34906,,11758,0,34849,38003,44.3,38.1
2/8/2020 20:30,0,,,,,0,,,44.3,
2/8/2020 21:00,0,11593,32615,,11515,0,32578,35518,44.3,34
2/8/2020 21:30,0,,,,,0,,,43.8,
2/8/2020 22:00,0,11210,29937,,11112,0,29899,32426,43.8,34
2/8/2020 22:30,0,,,,,0,,,43.8,
2/8/2020 23:00,0,10840,27129,,10551,0,27108,29103,43.8,27
2/8/2020 23:30,0,,,,,0,,,43.5,
2/9/2020 0:00,0,10419,24437,,10003,0,24431,26317,43.5,20.2
2/9/2020 0:30,0,,,,,0,,,43.5,
2/9/2020 1:00,0,9751,23795,,10026,0,23709,26251,43.5,13.5
2/9/2020 1:30,0,,,,,0,,,43.5,
2/9/2020 2:00,0,9452,23072,,9745,0,22979,25581,47,11.9
2/9/2020 2:30,0,,,,,0,,,43.5,
2/9/2020 3:00,0,9307,21794,,9596,0,21691,24559,43.5,7.99
2/9/2020 3:30,0,,,,,0,,,43.5,
2/9/2020 4:00,0,9194,20785,,9683,0,20690,23567,43,6.54
2/9/2020 4:30,0,,,,,0,,,47,
2/9/2020 5:00,0,9309,20370,,9954,0,20258,23327,43,4.21
2/9/2020 5:30,0,,,,,0,,,2.5,
2/9/2020 6:00,0,9685,20342,,10154,0,20266,23311,1.55,5
2/9/2020 6:30,0,,,,,0,,,2,
2/9/2020 7:00,0,9772,21451,,9923,0,21416,24524,2.5,11.5
2/9/2020 7:30,0,,,,,0,,,2.5,
2/9/2020 8:00,0,9574,23469,,9457,1,23394,27308,2.5,17.5
2/9/2020 8:30,9,,,,,11,,,2.5,
2/9/2020 9:00,69,9393,26159,,9158,80,25979,29519,2.5,34.9
2/9/2020 9:30,183,,,,,208,,,45,
2/9/2020 10:00,327,9165,28654,,8930,365,28550,31643,45.5,33.5
2/9/2020 10:30,497,,,,,546,,,48,
2/9/2020 11:00,652,8902,30029,,8592,718,29894,32465,48,38.2
2/9/2020 11:30,787,,,,,875,,,48.5,
2/9/2020 12:00,894,8594,30913,,8370,958,30758,32907,48,43
2/9/2020 12:30,973,,,,,972,,,48.5,
2/9/2020 13:00,1036,8275,31255,,8240,1033,31090,33246,51.5,45
2/9/2020 13:30,1080,,,,,1140,,,51.5,
2/9/2020 14:00,1073,8205,31102,,8047,1149,30953,33166,51.5,40.6
2/9/2020 14:30,1015,,,,,1058,,,48.5,
2/9/2020 15:00,924,8287,31147,,8021,966,31023,33437,48,37.1
2/9/2020 15:30,802,,,,,878,,,47.8,
2/9/2020 16:00,650,8652,31696,,8430,715,31595,34276,8.2,31
2/9/2020 16:30,470,,,,,481,,,8.6,
2/9/2020 17:00,274,9454,33174,,9086,262,33105,36826,10.3,36
2/9/2020 17:30,73,,,,,69,,,48.5,
2/9/2020 18:00,0,10125,35897,,9794,0,35809,38985,48,50
2/9/2020 18:30,0,,,,,0,,,48.5,
2/9/2020 19:00,0,10542,36134,,10626,0,36037,39142,47.5,44.4
2/9/2020 19:30,0,,,,,0,,,12.5,
2/9/2020 20:00,0,11029,34523,,11458,0,34445,38165,47.5,31.9
2/9/2020 20:30,0,,,,,0,,,47.5,
2/9/2020 21:00,0,11512,32286,,11958,0,32216,35696,46,26
2/9/2020 21:30,0,,,,,0,,,43.5,
2/9/2020 22:00,0,11808,29594,,12056,0,29530,32610,44,24.8
2/9/2020 22:30,0,,,,,0,,,44,
2/9/2020 23:00,0,11918,26454,,12100,0,26414,29048,44,20
2/9/2020 23:30,0,,,,,0,,,42,
2/10/2020 0:00,0,11928,23447,,12201,0,23429,26115,6,9.89
2/10/2020 0:30,0,,,,,0,,,3.15,
2/10/2020 1:00,0,12212,22976,,12571,0,23009,25935,42,8.23
2/10/2020 1:30,0,,,,,0,,,42,
2/10/2020 2:00,0,12314,22594,,12609,0,22616,25533,44,7.48
2/10/2020 2:30,0,,,,,0,,,3.6,
2/10/2020 3:00,0,12409,22055,,12651,0,22075,24921,41.9,2.29
2/10/2020 3:30,0,,,,,0,,,41.9,
2/10/2020 4:00,0,12483,21510,,12677,0,21530,24423,41.9,2.14
2/10/2020 4:30,0,,,,,0,,,2.5,
2/10/2020 5:00,0,12576,21350,,12713,0,21368,24451,43.9,7.66
2/10/2020 5:30,0,,,,,0,,,43.9,
2/10/2020 6:00,0,12681,23031,,12821,0,23049,25650,8.5,12.6
2/10/2020 6:30,0,,,,,0,,,44,
2/10/2020 7:00,0,12820,28601,,12990,0,28620,31048,47,27.2
2/10/2020 7:30,0,,,,,0,,,49.9,
2/10/2020 8:00,24,12997,34408,,13129,27,34425,37063,48.5,37.2
2/10/2020 8:30,125,,,,,132,,,49.9,
2/10/2020 9:00,456,13119,36431,,13219,454,36644,38816,49.9,36.6
2/10/2020 9:30,1012,,,,,988,,,49.9,
2/10/2020 10:00,1543,13184,36039,,13262,1531,36418,39213,49.9,33.9
2/10/2020 10:30,2023,,,,,2057,,,45.8,
2/10/2020 11:00,2407,13206,35512,,13274,2473,35954,38835,40,31
2/10/2020 11:30,2685,,,,,2766,,,13,
2/10/2020 12:00,2776,13233,34878,,13239,2864,35385,38605,46,30
2/10/2020 12:30,2772,,,,,2864,,,45.8,
2/10/2020 13:00,2668,13299,35365,,13146,2805,35888,38554,45.8,33.9
2/10/2020 13:30,2501,,,,,2685,,,45.8,
2/10/2020 14:00,2303,13310,36040,,13129,2479,36404,38385,45.5,34
2/10/2020 14:30,2077,,,,,2190,,,45.5,
2/10/2020 15:00,1836,13248,36320,,13190,1886,36524,38457,45.5,31
2/10/2020 15:30,1576,,,,,1573,,,45.5,
2/10/2020 16:00,1252,13219,37251,,13193,1230,37344,39196,45.5,31.4
2/10/2020 16:30,867,,,,,858,,,45,
2/10/2020 17:00,486,13193,39070,,13125,485,39078,41538,46.7,40
2/10/2020 17:30,129,,,,,129,,,46.7,
2/10/2020 18:00,0,13139,41649,,12981,0,41649,43478,46.7,45.2
2/10/2020 18:30,0,,,,,0,,,48.8,
2/10/2020 19:00,0,12993,42093,,12828,0,42093,43566,48.8,47.5
2/10/2020 19:30,0,,,,,0,,,48.5,
2/10/2020 20:00,0,12625,40594,,12647,0,40596,42611,48.5,42.1
2/10/2020 20:30,0,,,,,0,,,46.5,
2/10/2020 21:00,0,12260,37917,,12275,0,37917,39834,44.5,34.2
2/10/2020 21:30,0,,,,,0,,,46.7,
2/10/2020 22:00,0,11898,34276,,11883,0,34294,36058,46,30.9
2/10/2020 22:30,0,,,,,0,,,44.5,
2/10/2020 23:00,0,11433,29914,,11605,0,29947,31641,44,20
2/10/2020 23:30,0,,,,,0,,,2.5,
2/11/2020 0:00,0,11142,26036,,11378,0,26070,27827,10.8,17.2
2/11/2020 0:30,0,,,,,0,,,10.5,
2/11/2020 1:00,0,11012,25204,,11182,0,25178,27138,2.5,17.5
2/11/2020 1:30,0,,,,,0,,,8.53,
2/11/2020 2:00,0,10990,24802,,11057,0,24782,26672,2.5,16.9
2/11/2020 2:30,0,,,,,0,,,1.71,
2/11/2020 3:00,0,10928,24017,,11003,0,23977,25969,4.63,10.5
2/11/2020 3:30,0,,,,,0,,,4.79,
2/11/2020 4:00,0,10857,23438,,10997,0,23393,25435,7.64,10.6
2/11/2020 4:30,0,,,,,0,,,2.5,
2/11/2020 5:00,0,11027,23249,,11110,0,23200,25413,7.92,13
2/11/2020 5:30,0,,,,,0,,,43.7,
2/11/2020 6:00,0,11337,24701,,11371,0,24686,26536,45,20
2/11/2020 6:30,0,,,,,0,,,45,
2/11/2020 7:00,0,11611,30068,,11700,0,30073,31693,47.5,30.4
2/11/2020 7:30,0,,,,,0,,,49.5,
2/11/2020 8:00,34,11787,35904,,12067,38,35894,37584,47.5,38
2/11/2020 8:30,170,,,,,181,,,47.5,
2/11/2020 9:00,604,11844,37914,,12323,594,37766,39204,47.5,41
2/11/2020 9:30,1329,,,,,1273,,,47,
2/11/2020 10:00,2045,11861,37389,,12459,1990,37254,39525,47,40.5
2/11/2020 10:30,2727,,,,,2716,,,46.5,
2/11/2020 11:00,3360,11919,36397,,12504,3369,36285,39053,45.5,33.2
2/11/2020 11:30,3931,,,,,3929,,,45,
2/11/2020 12:00,4347,12038,35626,,12519,4297,35698,38794,45,29.4
2/11/2020 12:30,4601,,,,,4472,,,45,
2/11/2020 13:00,4683,12110,35295,,12466,4587,35325,38639,45,25.3
2/11/2020 13:30,4683,,,,,4607,,,45,
2/11/2020 14:00,4555,12151,35096,,12332,4488,35136,38443,45,29
2/11/2020 14:30,4238,,,,,4126,,,44.9,
2/11/2020 15:00,3763,12221,35287,,12305,3658,35349,38482,44.8,27
2/11/2020 15:30,3135,,,,,3093,,,44.8,
2/11/2020 16:00,2409,12302,36676,,12342,2404,36739,39185,13.4,25.2
2/11/2020 16:30,1606,,,,,1609,,,45,
2/11/2020 17:00,868,12323,39202,,12331,872,39270,41465,45,34.8
2/11/2020 17:30,227,,,,,229,,,45,
2/11/2020 18:00,0,12297,42174,,12306,0,42224,43373,47.5,45
2/11/2020 18:30,0,,,,,0,,,51.2,
2/11/2020 19:00,0,12297,42679,,12312,0,42719,43483,51.2,47.5
2/11/2020 19:30,0,,,,,0,,,50,
2/11/2020 20:00,0,12287,41115,,12299,0,41118,42721,51,39.1
2/11/2020 20:30,0,,,,,0,,,49.1,
2/11/2020 21:00,0,12283,38422,,12214,0,38398,40049,45,32.5
2/11/2020 21:30,0,,,,,0,,,45,
2/11/2020 22:00,0,12306,34762,,12099,0,34733,36346,45,34
2/11/2020 22:30,0,,,,,0,,,44.4,
2/11/2020 23:00,0,12319,30365,,12039,0,30348,31944,44.4,24.1
2/11/2020 23:30,0,,,,,0,,,2.5,
2/12/2020 0:00,0,12317,26525,,12040,0,26519,28165,2.5,19.9
2/12/2020 0:30,0,,,,,0,,,-60,
2/12/2020 1:00,0,12047,25397,,12203,0,25379,27303,13.7,20.4
2/12/2020 1:30,0,,,,,0,,,10.9,
2/12/2020 2:00,0,12043,24940,,12217,0,24918,26837,42,20.1
2/12/2020 2:30,0,,,,,0,,,10,
